car_id,model,version_extracted,year,price_million,odo,gearbox,fuel,body_type_clean,origin_clean,exterior_color,is_single_owner,seats_clean,image_folder,description
p4_s18_1774727008,Mazda 3,S 1.6 AT,2014.0,288.0,162000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,car_p4_s18_1774727008,"Chiếc Mazda 3, sản xuất năm 2014, màu trắng, là một lựa chọn tuyệt vời cho những ai tìm kiếm một chiếc sedan phong cách và đáng tin cậy. Xe có những đặc điểm nổi bật sau:  * máy số keo chỉ zin theo xe  * 🚗 Kiểu dáng Sedan thanh lịch, phù hợp cho cả gia đình và công việc. * ⚙️ Hộp số tự động giúp lái xe dễ dàng và thoải mái, đặc biệt trong điều kiện giao thông đô thị. * ⛽ Sử dụng nhiên liệu xăng, tiết kiệm chi phí vận hành. * 🇻🇳 Xuất xứ từ Việt Nam, đảm bảo chất lượng và phụ tùng thay thế dễ dàng. * 📅 Sản xuất năm 2014, đã đi được 162.000 km. * 💺 Số chỗ ngồi: 2. * 🚘 Phiên bản: 651560. * 💯 Xe được bảo dưỡng định kỳ, hoạt động ổn định. * 🌟 Màu trắng sang trọng, dễ dàng bảo quản và giữ gìn. * 👍 Mazda 3 nổi tiếng với khả năng vận hành êm ái, tiết kiệm nhiên liệu và độ bền cao. * ✨ Ngoại thất xe còn khá mới, ít trầy xước. * 🛡️ Nội thất được giữ gìn cẩn thận, sạch sẽ. * 🎶 Hệ thống giải trí đầy đủ, đáp ứng nhu cầu thư giãn trên những chuyến đi. * ✔️ Xe có đầy đủ giấy tờ, thủ tục sang tên nhanh chóng. * 🛣️ Odometer: 162000 km."
p5_s5_1774727084,Mazda 2,1.5 AT,2014.0,239.0,67000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,True,5,car_p5_s5_1774727084,"Xe ngay chủ bán, mua mới từ đầu, cần bán nguoi sử dụng"
p5_s11_1774727148,Mazda 6,2.5 AT,2014.0,375.0,70000.0,Tự động,Xăng,Sedan,Khác,Cam,False,5,car_p5_s11_1774727148,"Mazda 6 2.5 AT 2014 Sản xuất 2014. Odo: 70.000km. Xe đẹp không lỗi. Bảo dưỡng đầy đủ. Xe không tai nạn, không ngập nước (cam kết văn bản Công Ty) Mua - Bán - Trao Đổi Ô Tô Đã Qua Sử Dụng."
p6_s16_1774727408,CX-5,2.0 AT,2014.0,400.0,140000.0,Tự động,Xăng,SUV,Khác,Xám,False,5,car_p6_s16_1774727408,"Mazda CX5 sản xuất 2014, màu xám, động cơ 2.0L, số tự động.  - Xe gia đình, keo chỉ zin, máy số zin.  - Cam kết không tai nạn, không ngập nước.  - Giá 408 triệu (bao rút hồ sơ).  - Xem xe tại Hải Phòng."
p9_s3_1774727865,CX-5,2.0,2014.0,410.0,111500.0,Tự động,Xăng,SUV,Khác,Trắng,False,5,car_p9_s3_1774727865,"Bán xe nhà CX5, xe màu trắng, sản xuất 2014. Bảo dưỡng hẵng đinh kỳ. Xe xăng 2.0 L, đẵ đi 130000km. Tiếp khách thiện chí. Biển số TPHCM Tặng bảo hiểm 1 năm, phù hợp cho tài mới"
p11_s6_1774728230,Mazda 2,2.0,2014.0,249.0,102000.0,Tự động,Xăng,Hatchback,Khác,Trắng,False,5,car_p11_s6_1774728230,Mazda 2 Sport sx 2014  Odo 102.000 km  Giá rao 249tr ace hợp tài chính alo Có fix cho người thiện chí xem xe tl Xem xe tại hoà xuân đà nẵng
p17_s7_1774759798,Mazda 3,S 1.6 AT,2014.0,275.0,130000.0,Tự động,Xăng,Sedan,Khác,Đỏ,False,5,car_p17_s7_1774759798,"Bán Mazda 3S 1.6 AT - SX 2014 chất lượng xe còn rất mới . Máy số keo chỉ nguyên bản , không ngập nước , keo zin từ nắp dàn cò …  - Bao check , test theo yêu cầu …"
p17_s12_1774759850,Mazda 3,S 1.6 AT,2014.0,315.0,100000.0,Tự động,Xăng,Hatchback,Việt Nam,Vàng,False,5,car_p17_s12_1774759850,"MAZDA 3S 1.6AT sx 2014, tên tư nhân, ghế da trải sàn, fim 3M, hắt kính HUB, full 2 chìa khoá, màn hình androi, cam lùi, cửa sổ trời, tích hợp volang, đèn bi auto, gạt mưa auto, lốp mới cả dàn, đăng kiểm dài. Số ngọt gầm chắc.  “Chẳng có gì là tự nhiên rẻ. Đã rẻ thì không có xe đẹp, đã đẹp thì không có rẻ” ⭐️5 TIÊU CHÍ VÀNG Tại VĨNH CƯỜNG AUTO 1.Xe không bị tai nạn. 2.Xe không đại tu động cơ và hộp số. 3.Xe không bị thuỷ kích. 4.Xe không bị phạt nguội. 5.Giấy tờ theo xe hợp lệ,đủ điều kiện mua, bán, sang tên. ⭐️HOÀN TIỀN NẾU SAI 5 TIÊU CHÍ VÀNG 👉Hỗ trợ Bank lên tới 75%. 👉Rút hồ sơ miễn phí."
p19_s14_1774760332,Mazda 6,2.5 AT,2014.0,123.46,75000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,car_p19_s14_1774760332,"Mazda 6 màu trắng, xe 5 chỗ, động cơ xăng, hộp số tự động.   - Thiết kế sang trọng, nội thất rộng rãi.   - Vận hành êm ái, tiết kiệm nhiên liệu.   - Xe giữ gìn cẩn thận, sẵn sàng sử dụng. - bảng pull 2.5 chạy bao phê (xem xe sẽ bít chất lượng và chạy thử để cảm nhận xe ) cám ơn xem tin"
p20_s12_1774760545,BT-50,2.2L 4x4 MT,2014.0,255.0,90000.0,Số sàn,Dầu,Pick-up (bán tải),Thái Lan,Trắng,True,5,car_p20_s12_1774760545,"Gia đình cần bán Mazda BT50 4x4MT 2014 một chủ từ mới. Xe 2 cầu, vừa đăng kiểm xong, xe chủ yếu đi đường thành phố, ít chở nặng, bảo dưỡng đầy đủ, đã lên full phụ kiện, không lỗi lầm gì. Giá loanh quanh 2đ."
p21_s10_1774760733,Mazda 3,Unknown,2014.0,270.0,174005.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p21_s10_1774760733,"Mazda 3S 2014 xe chạy 174005 km.   - Thiết kế đẹp, nội thất rộng rãi.   - Động cơ bền bỉ, tiết kiệm. -lốp mới ,đăng kiểm dài!"
p21_s18_1774760822,Mazda Other,3.7 AT 4WD,2014.0,440.0,120000.0,Tự động,Xăng,SUV / Cross over,Nhật Bản,Khác,True,7,car_p21_s18_1774760822,"Bán xe Mazda CX9 AWD sản xuất 2014,xe nhập Nhật nguyên chiếc,1 chủ mua mới sử dụng,xe cực đẹp,bảo dưỡng kỷ,xe không lỗi,tình trạng hoạt động hoàn chỉnh không có điểm chê…Tiếp khách thiện chí và am hiểu yêu thích dòng xe này!"
p23_s3_1774761100,BT-50,2.2L 4x4 MT,2014.0,325.0,255000.0,Số sàn,Dầu,Pick-up (bán tải),Thái Lan,Đỏ,True,5,car_p23_s3_1774761100,"Ô Tô Hiếu Đắk Lắk đang có bán   🚘 Mazda Bt50 2014   👉🏻 Xe 1 chủ Đắk Lắk . Phiên bản số sàn 2 cầu   👉🏻 Xe trang bị 2 cầu điện , 4 lốp mới , ghế da . Máy móc nguyên zin chất không hơi hám , keo chỉ zin . . .  🏷️ 159 Lê Duẫn , Buôn Ma Thuột"
p28_s4_1774764093,BT-50,Unknown,2014.0,295.0,110000.0,Tự động,Dầu,Pick-up (bán tải),Thái Lan,Đỏ,False,5,car_p28_s4_1774764093,Em cần bán Mazda BT50 động cơ 3.2 full 2 cầu 2014 Máy móc nguyên zil - xe hình thức đẹp ngon  Mua về chỉ việc đi
p31_s4_1774764891,BT-50,2.2L 4x2 AT,2014.0,285.0,213000.0,Tự động,Dầu,Pick-up (bán tải),Khác,Khác,True,5,car_p31_s4_1774764891,Đổi nhu cầu ra đi em BT50 2.2 AT đk 2014 nhập Thái Máy số bao zin ko lỗi Em chính chủ bán giá tốt cho người sử dụng
p37_s14_1774766185,CX-5,2.0 AT,2014.0,410.0,110000.0,Tự động,Xăng,SUV,Khác,Xanh,False,5,car_p37_s14_1774766185,"Mazda CX5 2.0 AT 2014, màu xanh, xe cá nhân sử dụng, còn mới, vỏ nguyên, bao kiểm xe test hãng Xe trang bị: Ghế da chỉnh điện, màn hình kết nối apple carplay, cửa sổ trời, cảm biến trước sau, gương chỉnh điện, ga tự động cruise control .. Cam kết xe không thủy kích, đụng, phạt nguội. Vui lòng liên hệ sđt *** để xem xe. Cảm ơn!"
p41_s13_1774767039,Mazda 3,S 1.6 AT,2014.0,300.0,121838.0,Tự động,Xăng,Hatchback,Khác,Cam,False,5,car_p41_s13_1774767039,"Nam Dương Auto vừa xe Mazda3 S 2014 Xe nguyên bản, nội ngoại thất đẹp, đầy đủ phụ kiện theo. Xe cam kết tuyệt đối không đâm đụng va chạm ảnh hưởng đến kết cấu, khung gầm. Không thuỷ kích, ngập nước, động cơ hộp số nguyên zin, bảo dưỡng định kỳ. Khi mua sắm tại Công Ty CP Ô tô Nam Dương, Quý Khách sẽ được những quyền lợi đặc biệt sau: - Thông báo trung thực, chi tiết tình trạng, chất lượng của xe. Quý khách được ký hợp đồng với công ty để việc cam kết đúng quy định và được pháp luật bảo vệ quyền lợi. - Không cần đặt cọc, quý khách được mang xe đi check/ test bất kỳ đâu nếu ưng mới thanh toán, ký hợp đồng. - Ký hợp đồng bảo hành xe tuỳ từng xe từ 06-36 tháng. - Tặng gói bảo dưỡng xe nên quý khách sẽ không tốn thêm chi phí nào khác khi mua sắm tại Nam Dương Auto. - Kiểm tra định kỳ miễn phí và thay dầu miễn phí 1 năm. - Hỗ trợ trả góp với lãi suất thấp, nhanh gọn - Check xe và định giá miễn miễn phí cho khách hàng có nhu cầu bán hoặc đổi xe - Nhận xử lý phạt nguội, sang tên, thay thế phụ tùng Và rất nhiều chính sách hậu mãi cực kỳ tuyệt vời khác. Quý Khách vui lòng gọi điện tới Hotline hoặc qua showroom để nghe tư vấn miễn phí."
p43_s13_1774767447,Mazda 6,2.5,2014.0,389.0,70000.0,Tự động,Xăng,Sedan,Nhật Bản,Khác,False,5,car_p43_s13_1774767447,"Hàng chất khó tìm - Nhập khẩu Nhật Bản 💎Mazda 6 2.5L nhập Nhật ( lô chính hãng) ✅Công suất 188hp ✅Lẫy chuyển vô lăng, Âm thanh xịn sò 11 loa bosé ✅Cảm biến trước sau, rửa đèn, cân bằng điện tử....."
p48_s0_1774768479,Mazda 6,2.0 AT,2014.0,350.0,140000.0,Tự động,Xăng,Sedan,Khác,Đen,False,5,car_p48_s0_1774768479,"✨ Sedan hạng D – Sang trọng, đầm chắc, bền bỉ 🔹 Năm sản xuất: 2014 🔹 Động cơ: 2.0 xăng 🔹 Hộp số: Tự động    •   Máy móc – hộp số hoạt động êm ái, ổn định    •   Khung gầm chắc chắn, vận hành đầm    •   Nội ngoại thất giữ gìn, Ghế da zin theo xe. Điều hòa mát sâu, đầy đủ tiện nghi. Xe không ngập nước, không tai nạn"
p3_s7_1774726699,Mazda 3,1.5 AT,2015.0,345.0,9000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,False,5,car_p3_s7_1774726699,-E Bán m3 2015 xe đẹp zin - xe về sẵn đi thôi - mời các bác qua chạy thủ xe và Chek ở đây tuỳ thích!
p4_s5_1774726871,Mazda 2,1.5 AT,2015.0,299.0,65000.0,Tự động,Xăng,Hatchback,Khác,Trắng,False,5,car_p4_s5_1774726871,"🚗 MAZDA 2 2015 – SỐ TỰ ĐỘNG – NHỎ GỌN, TIẾT KIỆM 🔹 Màu: Trắng 🔹 Odo: 65.000 km 💰 Giá bán: 299 triệu ✨ TÌNH TRẠNG XE: ✅ Xe gia đình sử dụng – giữ gìn kỹ ✅ Máy móc, hộp số nguyên bản – vận hành êm ái ✅ Không đâm đụng – không ngập nước ✅ Nội ngoại thất còn rất đẹp – sẵn chạy ngay 🛠 TRANG BỊ NỔI BẬT: • Động cơ xăng 1.5 tiết kiệm nhiên liệu • Hộp số tự động mượt mà • Nội thất sạch đẹp, ghế da/nỉ theo xe • Màn hình giải trí trung tâm • Điều hòa mát sâu • Phanh ABS – túi khí an toàn • Gương kính chỉnh điện – mâm đúc thể thao 🌟 ƯU ĐIỂM: ✔ Xe nhỏ gọn – cực kỳ dễ lái trong phố ✔ Tiết kiệm nhiên liệu – chi phí nuôi xe thấp ✔ Phù hợp gia đình nhỏ hoặc khách mua xe lần đầu 🎯 CAM KẾT: ✔ Không tai nạn ✔ Bao test hãng toàn quốc ✔ Hỗ trợ sang tên nhanh 📍 CHỢ XE Ô TÔ 362 🏢 362 Thống Nhất, P.16, Gò Vấp, TP.HCM"
p4_s13_1774726953,CX-5,2.0 AT 2WD,2015.0,435.0,79000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Vàng,True,5,car_p4_s13_1774726953,"🚗🚗🚗📢📢📢Bán gấp 1 xe CX5 -2015 -1 đời chủ màu vàng cát  Odo 79.000 đâm đụng zin từ thân vỏ đến máy móc Bản 2.0 cửa nóc- trang bị màn hình androi, cam lùi, để startop vv và vv Giá 435 xem xe thương lượng  Xem xe gần bến xe quận 8 Nhờ ad duyệt bài"
p5_s7_1774727099,CX-5,2.0 AT,2015.0,439.0,86000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,5,car_p5_s7_1774727099,"🚗𝐌𝐚𝐳𝐝𝐚 𝐂𝐗𝟓 𝟐.𝟎𝐋 𝐀𝐖𝐃 𝟐𝟎𝟏𝟓 🎯 ✅Đ𝐨̣̂𝐧𝐠 𝐜𝐨̛: Xăng 2.0L, 155HP ✅𝐇𝐨̣̂𝐩 𝐬𝐨̂́: Số tự động ✅𝐌𝐚̀𝐮 𝐱𝐞: Đen - nội thất đen ✅𝐒𝐚̉𝐧 𝐱𝐮𝐚̂́𝐭: Việt Nam 👌𝐗𝐞 đ𝐮̛𝐨̛̣𝐜 𝐭𝐫𝐚𝐧𝐠 𝐛𝐢̣: Xe trang bị đề nút nhấn, cam 360, ga tự động, cam hành trình, đầu DVD Zestech thông minh, ghế da cao cấp, phim cách nhiệt cao cấp, báo áp suất lốp, bệ bước chân, đèn full led, cửa sổ trời... các công nghệ an toàn ABS, EBD, cân bằng xe, kiểm soát lực kéo, hỗ trợ khởi hành ngang dốc,...hàng đầu theo tiêu chuẩn an toàn quốc tế. 👌𝐓𝐢̀𝐧𝐡 𝐭𝐫𝐚̣𝐧𝐠 𝐱𝐞: Chủ xe nữ ít đi, động cơ hộp số zin mượt mà, ngoại thất và nội thất còn mới, mới thay 4 lốp mới đi Tết, 5 chỗ rộng rãi, siêu đầm chắc, chạy cực mạnh. Xe bảo hiểm mới mua, đăng kiểm đường bộ full đến 2027, khách mua về chỉ cần đổ xăng và chạy. 🤝𝐂𝐚𝐦 𝐤𝐞̂́𝐭 𝐤𝐡𝐨̂𝐧𝐠 𝐭𝐚𝐢 𝐧𝐚̣𝐧, 𝐧𝐠𝐚̣̂𝐩 𝐧𝐮̛𝐨̛́𝐜, 𝐭𝐮𝐚 đ𝐨̂̀𝐧𝐠 𝐡𝐨̂̀ 🤝Đ𝐨̣̂𝐧𝐠 𝐜𝐨̛, 𝐡𝐨̣̂𝐩 𝐬𝐨̂́ 𝐜𝐡𝐮̛𝐚 𝐛𝐮𝐧𝐠, 𝐛𝐚̉𝐨 𝐡𝐚̀𝐧𝐡 𝟓𝟎𝟎𝟎𝐤𝐦 𝐡𝐨𝐚̣̆𝐜 𝟔 𝐭𝐡𝐚́𝐧𝐠  🤝𝐁𝐚𝐨 𝐭𝐞𝐬𝐭 𝐡𝐚̃𝐧𝐠, 𝐠𝐢𝐚𝐨 𝐱𝐞 𝐭𝐨𝐚̀𝐧 𝐪𝐮𝐨̂́𝐜 💥💥💥𝐓𝐡𝐮 𝐦𝐮𝐚 đ𝐚 𝐝𝐚̣𝐧𝐠 𝐭𝐚̂́𝐭 𝐜𝐚̉ 𝐜𝐚́𝐜 𝐝𝐨̀𝐧𝐠 𝐱𝐞 𝐜𝐮̃ 𝐠𝐢𝐚́ 𝐜𝐚𝐨 !!!"
p6_s9_1774727327,Mazda 3,1.5 AT Hatchback,2015.0,345.0,130000.0,Tự động,Xăng,Hatchback,Việt Nam,Trắng,True,5,car_p6_s9_1774727327,Chính chủ tên e cần bán.  Mazda3 2015 Máy số zin. K đâm đụng ngập nước Phát hiện đâm đụng ngập nước tặng xe Xem xe tại Đông Anh. Hà Nội Giá có thương lượng cho ae thiện chí
p7_s0_1774727453,Mazda 6,2.5 AT,2015.0,420.0,100989.0,Tự động,Xăng,Sedan,Việt Nam,Khác,False,5,car_p7_s0_1774727453,"Mazda 6 2.5 AT 2015 | Odo 9 vạn km (gốc Hà Nội)  - Máy 2.5 chạy bốc, sedan đi đầm chắc - Nội thất da, ghế điện 2 bên - Cửa sổ trời, dàn loa BOSE - Cảm biến trước/sau - i-Stop, đèn AFS (liếc)  Khu vực: Long Biên – Hà Nội Liên hệ em trao đổi cụ thể ạ"
p7_s16_1774727620,Mazda 6,2.5 AT,2015.0,380.0,95000.0,Tự động,Xăng,Sedan,Khác,Khác,False,5,car_p7_s16_1774727620,"Mazda 6 2015 bản 2.5 mạnh mẽ, Odo 9,5v  Bản full 2 ghế điện, độ volang cacbon"
p10_s1_1774728001,Mazda 3,2.0 AT Sedan,2015.0,360.0,88000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p10_s1_1774728001,"Mazda 3 2.0 sx 2015 lăn bánh 88 ngàn Km, nội thất da zin theo xe còn rất đẹp, Sơn zin 90%, mới thay 4 vỏ michelin, bảo dưỡng rất kỹ  Giá: 3xx OPTION theo xe: đèn pha Full led, hệ thống rửa đèn pha, đèn gầm Led, Hud Kính ( hiển thị tốc độ trên kính chắn gió,…"
p12_s13_1774728460,Mazda Other,2.2L 4x4 MT,2015.0,370.0,126000.0,Số sàn,Dầu,Pick-up (bán tải),Nhật Bản,Khác,True,5,car_p12_s13_1774728460,"Xe BT 50 đời 2015, số sàn, máy dầu,chạy 12,6 vạn, một chủ,full lịch sử hãng,máy móc nguyên xin, không ngập nước, pháp lý rõ ràng."
p12_s14_1774728467,Mazda 2,2.0 AT,2015.0,400.0,92000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,True,5,car_p12_s14_1774728467,"XE RẤT ĐẸP ! , JIN HẾT , ĐẠP LÀ BAY VÌ MÁY 2.0 KO NHƯ 1.5 , CHẠY SƯỚNG MIỄN BÀN , XE ĐƯỢC BẢO TRÌ BẢO DƯỠNG CHÍNH HẢNG ĐÚNG KM . CHÍNH CHỦ BS SỬ DỤNG TỰ LÁI TỪ LÚC MUA MỚI ĐẾN GIỜ NÊN CÒN ĐẸP LÁM ! AI CÓ DUYÊN SỞ HỮU EM NÀY THÌ TUYỆT VỜI ! MỜI CÁC BẠN CO NHU CẦU MUA XE ĐẸP VÀ JIN HÃY LH VỚI TÔI CHÍNH CHỦ BÁN KÍ CC NGAY ! CẢM ƠN VÌ ĐÃ XEM TIN !!!!"
p13_s4_1774728548,Mazda 3,1.5 AT Sedan,2015.0,350.0,20000.0,Tự động,Xăng,Sedan,Khác,Khác,True,5,car_p13_s4_1774728548,"Tôi cần bán gấp mazda 3 2015, Xe của nhà di giữ gìn không hỏng hóc gi, thay dầu bảo dưỡng đều đặn  Thiện chí mua liên hệ trực tiếp xem xe tại Trâu Quỳ, gia lâm , hà Nội"
p13_s16_1774728651,Mazda 6,2.0 AT,2015.0,360.0,69000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p13_s16_1774728651,"Mazda 6 đời 2015 phiên bản 2.0AT màu trắng 69000.  - Xe thiết kế sang trọng, nội thất rộng rãi.   - Động cơ 2.0AT vận hành êm ái, tiết kiệm nhiên liệu.   - Giá 360trđ. - LH: ***"
p14_s4_1774759020,Mazda 3,1.5 AT Sedan,2015.0,350.0,20000.0,Tự động,Xăng,Sedan,Khác,Khác,True,5,car_p14_s4_1774759020,"Tôi cần bán gấp mazda 3 2015, Xe của nhà di giữ gìn không hỏng hóc gi, thay dầu bảo dưỡng đều đặn  Thiện chí mua liên hệ trực tiếp xem xe tại Trâu Quỳ, gia lâm , hà Nội"
p14_s16_1774759159,Mazda 6,2.0 AT,2015.0,360.0,69000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p14_s16_1774759159,"Mazda 6 đời 2015 phiên bản 2.0AT màu trắng 69000.  - Xe thiết kế sang trọng, nội thất rộng rãi.   - Động cơ 2.0AT vận hành êm ái, tiết kiệm nhiên liệu.   - Giá 360trđ. - LH: ***"
p15_s12_1774759343,CX-5,Toyota Venza 2.7 AT,2015.0,435.0,79000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Cam,True,5,car_p15_s12_1774759343,"🐅🐅🐅🌹🌹🌹E bán CX5 2015 -1 đời chủ Odo 79.000 đâm đụng thì lấy xe về chạy khỏi trả tiền Bản 2.0 cửa nóc- trang bị màn hình androi, cam lùi, để startop vv và vv Sơ cua chưa sử dụng  Giá 435 xem xe thương lượng Xem xe gần bến xe quận 8"
p16_s4_1774759497,Mazda Other,2.2 MT 4WD,2015.0,355.0,118000.0,Số sàn,Dầu,Pick-up (bán tải),Thái Lan,Khác,True,5,car_p16_s4_1774759497,Xe một chủ từ đầu ĐK tháng 12/2015 sơn si đẹp nội thất nỉ theo xe sạch sẽ mới tinh máy móc gầm bệ chưa tháo một con ốc hai cầu còn đủ chạy rất khoẻ đầm chắc ACE có nhu cầu xin LH cảm ơn đã đọc tin.
p16_s13_1774759608,Mazda 6,2.0 AT,2015.0,385.0,100000.0,Tự động,Xăng,Sedan,Khác,Đỏ,False,5,car_p16_s13_1774759608,"🚘 MAZDA 6 2.0AT sx2015 đỏ 🚘 - chạy 10v(km) zin, zin từ giàn cò, nội thất còn rất mới - Đã trang bị màn hình Androis, cam hành trình.  - Giá bán: 385 triệu  ____________________ 🚘Vạn Phát Auto - 256 Nguyễn Xiển . Hà Nội🚘 Mua-bán, trao đổi Ô TÔ đã qua sử dụng Toàn Quốc"
p16_s15_1774759633,Mazda 6,2.0 AT,2015.0,385.0,100000.0,Tự động,Xăng,Sedan,Khác,Đỏ,False,5,car_p16_s15_1774759633,"🚘 MAZDA 6 2.0AT sx2015 đỏ  ✅ Chạy 10v(km) zin, zin từ giàn cò, nội thất còn rất mới ✅ Đã trang bị màn hình Androis, cam hành trình ✅ Giá bán: 385 triệu"
p17_s14_1774759877,BT-50,AT,2015.0,315.0,110000.0,Tự động,Dầu,Bán tải,Khác,Khác,True,5,car_p17_s14_1774759877,"💥💥💥 An phát auto vừa về BT 50 2.2 at tự động một sản suất 2015 chạy được 11 vạn , tên tư nhân chính chủ . Xe đẹp không lỗi"
p20_s7_1774760489,Mazda 3,Unknown,2015.0,338.0,130000.0,Bán tự động,Xăng,Sedan,Việt Nam,Vàng,True,5,car_p20_s7_1774760489,"🚗 MAZDA 3 2015 – XE 1 CHỦ VŨNG TÀU – FORM ĐẸP, MÁY ÊM, GIÁ TỐT   🔰 Mazda 3 Sedan 2015  🔰 Xe 1 chủ từ đầu, sử dụng kỹ  🔰 Odo: 130.000 km  🔰 Xe đi giữ gìn, máy móc êm ái, nội ngoại thất còn đẹp  🔰 Phù hợp đi gia đình hoặc công việc hằng ngày   ✨ Trang bị tiện nghi:  ✔ Điều hòa mát sâu  ✔ Màn hình giải trí trung tâm  ✔ Camera lùi hỗ trợ đỗ xe  ✔ Chìa khóa thông minh – Start/Stop  ✔ Tay lái trợ lực điện, vận hành nhẹ nhàng  ✔ Tiết kiệm nhiên liệu, chi phí nuôi xe thấp   📍 Xe ở: Vũng Tàu  💰 Giá bán: 3xx triệu x nhỏ (còn thương lượng)   📞 Ai cần xe đẹp, chính chu *** Đinh liên hệ xem xe trực tiếp  👉 👉 Hỗ trợ xem xe thoải mái, thiện chí bớt lộc   🔥 Mazda 3 form đẹp, giá mềm – mua về chạy ngay, không cần làm gì thêm!"
