car_id,model,version_extracted,year,price_million,odo,gearbox,fuel,body_type_clean,origin_clean,exterior_color,is_single_owner,seats_clean,engine_capacity,drivetrain_clean,airbags_clean,image_folder,description
p5_s9_1776268237,CX-5,2.0 AT 2WD,2017,485.0,108000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Trắng,True,5,2.0,FWD,2,car_p5_s9_1776268237,"MAZDA CX5 2.0AT 2017 XE GIA ĐÌNH SỬ DỤNG RẤT KĨ, 1 CHỦ MUA MỚI XE ĐẸP MÁY SỐ ZIN 100, LÊN FULL ĐỒ CHƠI, KHÔNG LỖI, 4 VỎ 90. 1 XE BÁN CÓ BẢO HÀNH 1 NĂM 2 ODO 108.000 KM ĐẢM BẢO ĐÚNG ĐỒNG HỒ 3 MÀU TRẮNG 4 BAO RÚT HỒ SƠ THU HỒI BIỂN SỐ 5 BẢO DƯỠNG HÃNG ĐẦY ĐỦ ĐÚNG ĐỊNH KÌ. 6 HÌNH THỨC XE CÁ NHÂN, 1 CHỦ MUA MỚI CAM KẾT XE KHÔNG ĐÂM ĐỤN- KHÔNG NGẬP NƯỚC- KHÔNG PHẠT NGUỘI-KHÔNG TRANH CHẤP- THỦ TỤC PHÁP LÍ RÕ RÀNG MINH BẠCH Tình trạng xe SƠN ZIN CÒN 90 KHÔNG LÀM ĐỒNG HOẶC DẶM TUỐT, ĐÃ ĐƯỢC BÊN HÃNG ĐÃ KIỂM ĐỊNH,4 VỎ MỚI THAY. ĐỘNG CƠ MÁY ZIN, NẮP DÀN CÒ CHƯA RA, ÓC 7 MÀU CÒN DẤU CỦA NHÀ SẢN XUẤT PHỤ KIỆN GHẾ DA,LÓT SÀN, MÀN HÌNH LỚN, CAMMERA HÌNH TRÌNH, CAM TRƯỚC SAU, DÁN FIML,LÓT SÀN.RẤT TIỆN ÍT FULL ĐỒ RẤT TIỆN LỢI KHÔNG PHÁT SINH THÊM CHI PHÍ NÀO. KHUNG GẦM ZIN CÒN RẤT MỚI LH - CẢNH XEM XE THƯƠNG LƯỢNG GIÁ ĐC 251 Đ SỐ 5, P AN LẠC, Q BÌNH TÂN"
p9_s1_1774727845,Mazda 2,Luxury,2019,365.0,36000.0,Tự động,Xăng,Hatchback,Việt Nam,Khác,False,5,2.0,FWD,6,car_p9_s1_1774727845,"CẦN BÁN MAZDA2 LUXURY 2019 XE CỌP ĐI ÍT Ưu đãi Hỗ trợ vay ngân hàng 60 định giá. Bao test hãng toàn quốc. Bảo hành từ 3 - 6 tháng. Tặng spa bảo dưỡng, khi giao xe. Nhận trao đổi bù trừ xe khác. Giao xe tận nơi toàn quốc. Xem xe tại KĐT Vạn Phúc, Thủ Đức, TpHCM. TƯ VẤN NHIỆT TÌNH - HỖ TRỢ HẾT MÌNH Vui lòng liên hệ số điện thoại bên dưới để được tư vấn chi tiết."
p23_s8_1776271337,Mazda 3,1.5 AT Sedan,2017,358.0,74000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,False,5,1.5,FWD,2,car_p23_s8_1776271337,"Xem trùm mền cần bán ai mua đi gia đình quá hợp lý. Vì nguyên zin, máy êm, không đâm đụng, không ngập nước, máy lạnh sâu, lốp mới thay, xe sạch đẹp chỉ đổ xăng bao chạy bắc nam, 6L/100. Xem xe tại Bộ Công an."
p47_s2_1774768261,CX-30,Premium 2.0 AT,2023,635.0,90000.0,Tự động,Xăng,SUV / Cross over,Thái Lan,Đỏ,False,5,2.0,FWD,6,car_p47_s2_1774768261,MAZDA CX30 2022 PREMIUM MÀU ĐỎ THỐNG SỐ XE ODO 9 VẠN ĐỘNG CƠ 2.0 Đề nổ . Cửa nóc . Phanh tay điện tử . Auto hold . Nhớ ghế . Cốp điện . Cảnh báo điểm mù . Điều hoà tự động .. Cruise Control . Chống trơn trượt . Màn hình cam lùi . BONAUTO SAU BIG C LONG BIÊN SỐ 8 VŨ ĐỨC THẬN - PHƯỜNG VIỆT HƯNG - LONG BIÊN - HÀ NỘI
p36_s15_1774766033,Mazda 2,1.5 AT Sedan,2017,319.0,74000.0,Tự động,Xăng,Hatchback,Việt Nam,Khác,False,5,1.5,FWD,1,car_p36_s15_1774766033,xe gia đình cần mua bán - tiếp người mua thiện chí
p27_s8_1774763971,Mazda 2,MT,2012,188.0,82155.0,Số sàn,Xăng,Hatchback,Khác,Trắng,False,5,2.0,FWD,6,car_p27_s8_1774763971,"Mazda 2 đời 2012 màu trắng, xe nhỏ gọn, phù hợp đi phố. - Số sàn, tiết kiệm nhiên liệu. - ODO 82155 km. - Xe 5 chỗ, nội thất sạch sẽ. - Động cơ xăng, vận hành ổn định. - Xe gia đình,không chạy dịch vụ dù chỉ 1h - Cực kì tiết kiệm nhiên liệu,xăng ăn như xe máy,quá phù hợp trong giai đoạn giá xăng đang tăng cao. - Giá bán188 triệu. -ACE vừa mắt xin gọi trực tiếp mình ạ"
p11_s2_1776269066,Mazda 6,Mazda 6 2.0L Premium,2019,525.0,79000.0,Tự động,Xăng,Sedan,Khác,Đen,False,5,2.0,FWD,6,car_p11_s2_1776269066,mazda 6 2.0 pre Xe gia đình cần bán 7vạn9 không đâm đụng ngập nước đã lên màn 2k camera 360 độ. xe bão dưỡng đầy đủ.
p50_s11_1776274029,CX-5,2.0 Premium,2020,680.0,60000.0,Tự động,Xăng,SUV,Khác,Xanh,True,5,2.0,FWD,6,car_p50_s11_1776274029,"Mazda CX5 2.0 Premium màu xanh Canvansite, xe chính chủ, đời 2020. - Đã đi hơn 6 vạn, bảo dưỡng hãng đầy đủ. - Loa Bose - cửa sổ trời, cốp điện tử, bản full . - Giá 680 triệu, có bớt lộc."
p73_s19_1776277794,CX-5,2.5 AT AWD,2016,465.0,128000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,5,2.5,AWD,2,car_p73_s19_1776277794,"Bán Mazda CX5 máy 2.5 FL đời 2016, màu đen ViP, còn rất mới Anh chị em có nhu cầu L/h"
p33_s7_1776272898,Mazda Other,2.2 AT 2WD,2015,330.0,150999.0,Tự động,Dầu,Pick-up (bán tải),Thái Lan,Khác,False,5,2.2,FWD,2,car_p33_s7_1776272898,"Xe mới bảo dưỡng full dàn gầm hết 10 mấy triệu, còn hoá đơn thay nhớt, lọc nhớt, 4 lốp mới. Mới đăng kiểm mới, nói chung về chỉ việc Sài thôi. Xe Zin nguyên, không tai nạn hay ngập nước gì nhé. Hoàng hảo không lỗi nhỏ. Có vai thể thao nắp thùng 3 tấm. Máy số nguyên Zin, mạnh và bốc lắm. Rất lợi Dầu, bao thợ thầy test thoải mái. Xem xe ở Hóc Môn, Tphcm. Giao dịch tại nhà, công chứng ngay."
p10_s11_1774728090,Mazda 3,1.5 AT,2016,355.0,86000.0,Tự động,Xăng,Sedan,Việt Nam,Đen,False,5,1.5,FWD,6,car_p10_s11_1774728090,"Mazda 3 1.5AT sản xuất 2016 full đồ chơi giá 355tr. Odo 86km xe cá nhân gia đình dùng, cam kết bằng văn bản chất lượng xe không cấn đụng, không ngập nước, máy móc nguyên bản, keo chỉ nguyên bản. Full đồ chơi Cửa sổ trời, màn android 15inch lớn, đèn pha 4 bi led, đèn daylight led, đèn hậu led, bi gầm led, ca lăng kim cương, ốp heo, ốp lẫy số, full nt da kem, trần da lộn, film cách nhiệt, mâm sơn đen, 2 chìa khóa,... - Auto 2K Xem xe TP. Thủ Đức, HCM."
p12_s0_1774728350,CX-5,Premium,2021,689.0,60000.0,Tự động,Xăng,SUV / Cross over,Khác,Cam,False,5,2.0,FWD,6,car_p12_s0_1774728350,"Cập bến CX5 premium 2021 - Mazda CX5 premium 2021 Odo 60.000km Trang bị nhiều option Ghế chỉnh điện, nhớ ghế, cửa sổ trời, phanh tay điện tử, hub kính, cốp điện, - Cam kết Xe không đâm đụng, không ngập nước, máy số, khung gầm, động cơ nguyên bản. Check test thoải mái. Hotline để em hỗ trợ và tư vấn chi tiết hơn cho anh chị nhé"
p37_s3_1776273379,Mazda Other,2.2L 4x4 MT,2015,370.0,126000.0,Số sàn,Dầu,Pick-up (bán tải),Nhật Bản,Khác,True,5,2.2,FWD,6,car_p37_s3_1776273379,"Xe BT 50 đời 2015, số sàn, máy dầu,chạy 12,6 vạn, một chủ,full lịch sử hãng,máy móc nguyên xin, không ngập nước, pháp lý rõ ràng."
p30_s9_1774764717,Mazda 6,2.0L Premium,2018,515.0,46000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,2.0,FWD,6,car_p30_s9_1774764717,"BÁN MAZDA 6 CHO ACE ĐI TẾT Xe em đăng ký lần đầu 2019, chạy được 46k km cam kết đúng km, bao check hãng. Xe này Ba em chạy được 5 năm rồi, do ít đi quá nên toàn nằm trong sân. Màu trắng rất đẹp có trầy xước nhẹ chút bên ngoài ko đáng kể. Em đã thay nhớt, bảo dưỡng đầy đủ, nên các anh chị em yên tâm chạy tết. Xe em bao đi xa bắc nam, có đảm bảo cho anh chị yên tâm, ko lỗi hay hư hỏng gì cả. Em cam kết máy móc chưa đụng hay tháo, ko tai nạn, ko ngập nước. Các anh chị cứ trả giá thoải mái, được em bán, ko được thì vui vẻ. Em cám ơn"
p74_s18_1776277972,Mazda 3,Sport1.5L Premium,2020,465.0,63000.0,Tự động,Xăng,Sedan,Việt Nam,Cam,False,5,1.5,FWD,6,car_p74_s18_1776277972,"thanh lý maxda 3 sx 2019 dk 220 fom mới bản fun premium chủ xe đã lên bodikich , camerra 60 độ , màn hình , khám dài giá thợ cho ae 4xx dc 55 phước lý 9 xem xe"
p10_s2_1774728011,Mazda 3,Unknown,2018,403.0,79000.0,Tự động,Xăng,Sedan,Khác,Khác,False,5,2.0,FWD,6,car_p10_s2_1774728011,Mazda 3 SX2018 ODO 7v9 km Giá Bán 403Tr Bớt Lộc Xe không đâm đụng không ngập nước Bao Rút Hồ Sơ - THU XE CŨ ĐỔI XE MỚI.. NHẬN ĐẤU GIÁ BIỂN SỐ ĐẸP Liên hệ trực tiếp 24/7 Minh Tuấn LUXCARS _ Siêu thị ô tô lướt Sài Gòn 469 QL13 Thủ Đức TP Hồ Chí Minh
p28_s15_1774764208,Mazda 3,Luxury,2023,590.0,27000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,2.0,FWD,6,car_p28_s15_1774764208,"Mazda 3 Luxury 2023 màu trắng, dòng sedan phân khúc C, thiết kế đẹp. - Xe cá nhân đi gia đình, odo 27.000 Km. - Bảo dưỡng hãng định kỳ, xe giữ gìn cẩn thận. - Hỗ trợ trả góp, duyệt vay nhanh."
p26_s12_1774763823,Mazda 3,Unknown,2023,550.0,43000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,2.0,FWD,6,car_p26_s12_1774763823,"Bán Mazda 3 màu trắng, thiết kế sang trọng, không gian rộng rãi, cảm giác lái mượt. - Ngoại hình đẹp, xe giữ gìn cẩn thận. - Trang bị đầy đủ tiện nghi. - Xe sẵn sàng lăn bánh."
p28_s10_1774764156,Mazda 3,1.5L Premium,2023,609.0,46000.0,Tự động,Xăng,Sedan,Việt Nam,Đỏ,True,5,1.5,FWD,6,car_p28_s10_1774764156,"MAZDA 3 PREMIUM 2023 XE ĐẸP HIẾM TRONG TẦM GIÁ Odo 46.000 km xe chạy chuẩn, không tua Phiên bản Premium cao cấp full option Xe vừa spa vệ sinh chi tiết, nhìn là thích Xe gia đình sử dụng, giữ kỹ Nội ngoại thất còn rất mới Máy móc êm ái, vận hành ổn định Xem xe trực tiếp giá thương lượng cho khách thiện chí Xe đẹp, ai xem trước là có lợi"
p17_s1_1774759719,CX-5,Premium 2.0 AT,2024,799.0,7000.0,Tự động,Xăng,SUV / Cross over,Khác,Cam,False,5,2.0,FWD,6,car_p17_s1_1774759719,"Tên xe Mazda CX-5 2.0 Premium 2024 Biển số 72A 83154 Odo 7000km Phiên bản 2.0 premium Option trang bị thêm Film cách nhiệt, lót sàn, cam hành trình,.. - Tình trạng xe xe đẹp không lỗi, máy số nguyên zin. - Bảo hành Động cơ hộp số 6 tháng hoặc 5000 km Giá niêm yết 799tr đã bao gồm phí rút hồ sơ."
p14_s5_1774759026,CX-5,2.0 AT,2018,560.0,111000.0,Tự động,Xăng,SUV / Cross over,Khác,Nâu,False,5,2.0,FWD,6,car_p14_s5_1774759026,"Bán xe Mazda Cx5 phiên bản động cơ 2.0, sản xuất năm 2018. Máy móc nguyên bản, không tai nạn, không ngập nước. Xe tâm huyết, đã trang bị thêm hơn 50tr tiền đồ - Màn hình Andoid GoTech Mazda kèm Camera 360 màn hình zin theo xe vẫn còn. - Camera hành trình trước sau loại xịn. - Cảm biến áp suất lốp cảnh báo giọng nói tích hợp trên màn hình. - Gập gương lên kính tự động khi khoá xe. - Lẫy số trên vô lăng. - Phim cách nhiệt Rayno. - Vietmap gói Siêu cấp. - Phủ sàn 360 cách âm chống ồn. - Thảm sàn 6D Thảm cốp, tấm chia cốp. - Cần số pha lê cần số zin theo xe vẫn còn. - Xe vừa gia hạn đăng kiểm đến tháng 2/2027, bảo hiểm tháng 2 acquy vừa thay được 2 tuần. Xem xe tại tp Thanh Hoá. Cảm ơn"
p44_s5_1774767569,BT-50,2.2 AT,2021,475.0,63000.0,Tự động,Dầu,Pick-up (bán tải),Thái Lan,Cam,False,5,2.2,FWD,6,car_p44_s5_1774767569,"BÁN TẢI NHƯ SUV - MAZDA BT-50 2021 Phiên bản 1 cầu số tự động - Nhập Thái Cần gả em vợ hai Mazda BT-50 sản xuất 2021, bản 2.2L AT số tự động cho anh em thiện chí. Xe đi Odo chuẩn 63.000 Km - Bao Check Ưu điểm Xe đời cao, Vận hành mượt mà, cách âm tốt, trang bị sẵn nắp thùng Cam kết Không đâm đụng, không ngập nước, máy móc nguyên bản. Giá bán Chỉ 4xx triệu Hỗ trợ trả góp nếu anh em cần. Xem xe là ưng, lái thử là thích"
p34_s1_1776272996,Mazda 3,1.5L Luxury,2023,575.0,14000.0,Tự động,Xăng,Hatchback,Việt Nam,Khác,True,5,1.5,FWD,6,car_p34_s1_1776272996,Mazda 3 luxury lướt sơn zin 100 một chủ mua mới 6/2023 chạy cực ít 1v4 14.000 km full lịch sử bảo dưỡng hãng. Thơm phức mùi xe mới. Anh Chị tiết kiêm hơn 120tr lại được xe như xe New trong hãng. Anh Chị cân nhắc hợp lý thiện chí liên hệ trực tiếp để được giá . Vì lý do công việc di chuyển nên không tl tin nhắn xin thông cảm. Xem xe tại nhà Chợ Tam Hà - Thủ Đức Xin Cám ơn
p19_s19_1774760394,Mazda 6,Mazda 6 2.5L Premium,2019,500.0,68000.0,Tự động,Xăng,Sedan,Khác,Cam,False,5,2.5,FWD,6,car_p19_s19_1774760394,"Mazda6 2019 2.5 Premium chạy chuẩn 6v8 xe còn rất mới . -Trang bị nhiều chức năng 2 ghế điện ,cửa sổ trời ,hatch kính .cảm biến quanh xe . -Cam kết máy số keo chỉ nguyên rin,pháp lý rỏ ràng . -bao ký rút hồ sơ toàn quốc. -anh chị ai có nhu cầu mua sử dụng xin liên hệ trực tiếp."
p14_s4_1774759020,Mazda 3,1.5 AT Sedan,2015,350.0,20000.0,Tự động,Xăng,Sedan,Khác,Khác,True,5,1.5,FWD,2,car_p14_s4_1774759020,"Tôi cần bán gấp mazda 3 2015, Xe của nhà di giữ gìn không hỏng hóc gi, thay dầu bảo dưỡng đều đặn Thiện chí mua liên hệ trực tiếp xem xe tại Trâu Quỳ, gia lâm , hà Nội"
p21_s2_1776270990,Mazda 3,1.5L Premium,2023,590.0,32000.0,Tự động,Xăng,Sedan,Khác,Đỏ,True,5,1.5,FWD,6,car_p21_s2_1776270990,"Chính chủ cần bán xe Mazda 3 Premium 2023 ODO 3v2 km, giá cực mềm so với mua xe ở các showroom. Bán cho người dùng không qua trung gian. Cò lái vui lòng không liên hệ Giá còn thương lượng cho người thiện chí Xin cảm ơn"
p19_s1_1774760182,Mazda 6,2.0L Premium,2018,439.39,86000.0,Tự động,Xăng,Sedan,Nhật Bản,Đỏ,True,5,2.0,FWD,6,car_p19_s1_1774760182,Mazda 6 một chủ từ mới xe đẹp máy móc nguyên zin ko tai nạn đâm đụng nặng Giá tốt cho ae thiện chí xe về sẵn đi ko cần làm gì Lh
p16_s12_1776269980,BT-50,3.2 AT 4WD,2016,380.0,190000.0,Tự động,Dầu,Pick-up (bán tải),Việt Nam,Cam,True,5,2.0,AWD,2,car_p16_s12_1776269980,"Mazda BT50 2016 3.2 AT, xe chính chủ. - Xe được chăm sóc kỹ, hư gì sửa nấy. - Trang bị thêm thanh thể thao, bạt cuộn, cam hành trình Vietmap đọc tốc độ trước sau - Dán kính 3M loại xịn, màn hình Android, lốp đẹp. - Độ bi gầm, trần cách nhiệt. - Đăng kiểm dễ dàng 1 lần qua luôn - Tặng kèm 1 cặp pha đèn độ bi cầu mua 11tr - Xem xe tại Bình Dương. - Giá 380 triệu."
p73_s13_1776277736,CX-5,2.0 AT 2WD,2018,599.0,58000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,True,5,2.0,FWD,6,car_p73_s13_1776277736,MỚI KINH KHỦNG. TẦM TIỀN RẤT HỢP LÝ mẫu xe SUV 5 chỗ gầm cao.Đậm chất thể thao. Trẻ trung hiện đại. Xe siêu mới màu rất hót. THÁI HÀ AUTO hàng mới lại về MAZDA CX5 2.0AT xe sx 2018 model 2019 chủ xe giữ gìn cẩn thận. 1 chủ mua từ mới odo 5vạn km zin dàn lốp mới thay được 20 ngày. Xe trang bị rất nhiều tính năng hiện đại. Ghế chỉnh điện 8 hướng. Cửa sổ trời toàn cảnh prorama .Vô lăng tích hợp. Đề nổ statop.điều hoà AUTO 2 vùng độc lập.v.v nhiều vô kể Màu XÁM GRAY / nội thất ĐEN MAX LEVER XE LƯỚT Xe đi 5vạn km quá mới.xem xe là ưng ngay Đẹp hiếm có sơn zin 98 Một chủ từ đầu Kiểu dáng trẻ trung rất hợp lý về tầm tiền Cam kết sâu chất lượng . Bảo hành dài hạn Hỗ trợ thủ tục vay vốn ngân hàng nhanh gọn . Lãi suất ưu đãi thời gian vay dài Anh chị có nhu cầu liên hệ mr phát
p36_s11_1776273260,Mazda 3,1.6,2005,125.0,127848.0,Tự động,Xăng,Sedan,Khác,Vàng,False,5,1.6,FWD,6,car_p36_s11_1776273260,Mazda 3 đời 2005 máy 1.6 xe zin máy gầm chất khám mới các bác quan tâm lh
p12_s4_1776269251,CX-8,Premium,2024,965.0,2000.0,Tự động,Xăng,SUV / Cross over,Khác,Trắng,False,7,2.0,FWD,6,car_p12_s4_1776269251,"Mazda CX8 sx 2024 bản premium Odo 2 vạn chuẩn chỉnh Trang bị rada cảm biến chống va chạm , cửa sổ trời , 4 lốp zin theo xe sơ cua chưa chạm đất Trang bị thêm 13 loa bose kèm sub , 3 vùng điều hoà độc lập , 4 ghế sưởi kèm sưởi vô lăng Giá 965tr Bank trả trước chỉ 365tr"
p29_s0_1774764260,Mazda 3,Unknown,2017,430.0,120000.0,Tự động,Xăng,Sedan,Khác,Đỏ,False,5,2.0,FWD,6,car_p29_s0_1774764260,"Cần bán Mazda 3 sản xuất đăng ký 2017 lên form 2018 hiện đại, dáng thể thao trẻ trung, cực kỳ hợp anh em thích xe đẹp lái sướng tiết kiệm nhiên liệu. Màu đỏ nổi bật, nước sơn căng bóng Xe đi ít, chủ sử dụng giữ gìn cẩn thận Nội thất sạch sẽ, Vô lăng , Sàn trần đẹp zin Động cơ hộp số chưa bổ, vận hành êm ái Cam kết không đâm đụng, không ngập nước Mazda 3 nổi tiếng Lái đầm chắc, chi phí thấp trong phân khúc Thiết kế KODO thể thao, không lỗi mốt Chi phí sử dụng hợp lý, tiết kiệm nhiên liệu Anh em đang tìm một chiếc sedan hạng C đẹp chất giá hợp lý thì đây là lựa chọn rất đáng cân nhắc. Liên hệ ngay để xem xe trực tiếp và thương lượng giá tốt. Xe đẹp chỉ dành cho người quyết nhanh liên hệ"
p21_s6_1774760687,Mazda Other,Premium,2019,652.0,100000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đỏ,False,7,2.0,FWD,6,car_p21_s6_1774760687,"Mazda CX-8, màu đỏ quyến rũ, sản xuất năm 2019 tại Việt Nam. Xe thuộc dòng SUV/Crossover, số tự động, phù hợp cho gia đình hoặc những ai yêu thích sự rộng rãi và tiện nghi. Xe dc bảo dưỡng hãng bao tes odo chuẩn cam kết xe zin nguyên bản có sơn dặm nhiều do trầy xước và xe có bảo hiểm thân vỏ Xe sử dụng nhiên liệu xăng, vận hành êm ái và tiết kiệm. Hộp số tự động giúp việc lái xe trở nên dễ dàng và thoải mái, đặc biệt trong điều kiện giao thông đô thị. Xe được sản xuất trong nước, đảm bảo chất lượng và độ bền bỉ. Đăng ký năm 2019, quãng đường đã đi là 100.000 km. Thiết kế 7 chỗ ngồi, không gian nội thất rộng rãi, phù hợp cho những chuyến đi dài ngày cùng gia đình và bạn bè. Mazda CX-8 là sự lựa chọn đáng cân nhắc trong phân khúc SUV 7 chỗ, mang đến trải nghiệm lái xe tuyệt vời và sự an tâm trên mọi hành trình. Màu đỏ nổi bật, thu hút mọi ánh nhìn, thể hiện cá tính và phong cách của chủ sở hữu. Xe được bảo dưỡng định kỳ, đảm bảo hoạt động ổn định và bền bỉ. Ngoại thất xe còn rất mới, nội thất được giữ gìn cẩn thận. Mazda CX-8 là mẫu xe lý tưởng cho những ai đang tìm kiếm một chiếc SUV 7 chỗ rộng rãi, tiện nghi và đáng tin cậy."
p76_s6_1776278233,Mazda 3,Unknown,2015,335.0,100000.0,Tự động,Xăng,Sedan,Khác,Trắng,True,5,2.0,FWD,6,car_p76_s6_1776278233,"Bán Mazda 3 đời 2015, odo 10 vạn km, một chủ TP Vinh nghệ An, xe đẹp không đâm đụng không ngập nước, máy số nguyên zin."
p63_s11_1776276284,CX-5,2.5L AWD,2017,455.0,70000.0,Tự động,Xăng,SUV / Cross over,Khác,Xanh,True,5,2.5,FWD,6,car_p63_s11_1776276284,"Mazda CX-5 2.5 sx 2017 màu xanh, xe 5 chỗ, số tự động. - Thiết kế hiện đại, nội thất rộng rãi. - Vận hành êm ái, tiết kiệm nhiên liệu. - Xe sẵn sàng lăn bánh."
p40_s12_1776273478,Mazda Other,3.7 AT 4WD,2014,440.0,120000.0,Tự động,Xăng,SUV / Cross over,Nhật Bản,Khác,True,7,2.0,AWD,2,car_p40_s12_1776273478,"Bán xe Mazda CX9 AWD sản xuất 2014,xe nhập Nhật nguyên chiếc,1 chủ mua mới sử dụng,xe cực đẹp,bảo dưỡng kỷ,xe không lỗi,tình trạng hoạt động hoàn chỉnh không có điểm chêTiếp khách thiện chí và am hiểu yêu thích dòng xe này"
p6_s19_1776268460,BT-50,3.2L 4x4 AT,2014,345.0,123000.0,Tự động,Dầu,Pick-up (bán tải),Thái Lan,Cam,True,5,2.0,FWD,6,car_p6_s19_1776268460,"Bán nhanh xe Mazda BT50 2014 3.2 full cao cấp 1 chủ cực zin đẹp không tì vết Số tự động 2 cầu máy 3.2 cực khỏe, full 2 ghế điện, camera 360, căng sẵn dùng siêu êm Dòng xe bán tải 5 chỗ nhập Thái cao cấp sang trọng cho mọi gia đình, Full chức năng, gầm máy số zin đẹp như mới nên đi cực kỳ êm sướng nhẹ bốc Xe cam kết nguyên zin toàn bộ, chất lượng Có trao đổi các loại xe khác Ai cần alô trực tiếp không nhắn tin Bao tét hãng thợ thầy các kiểu Giấy tờ chính chủ ký giao dịch luôn"
